MovieID,Title
1342,Challengers
1343,Pig
1344,Give Me Liberty
1345,Marjorie Prime
1346,Sorry We Missed You
1347,Sisters with Transistors
1348,Steve Jobs
1349,Marley
1350,The Agronomist
1351,Touching the Void
1352,Le Havre
1353,The Holdovers
1354,To Be Heard
1355,Araby
1356,Sound of Metal
1357,Embrace of the Serpent
1358,Under African Skies
1359,Sieranevada
1360,Between the Temples
1361,Great Absence
1362,Da 5 Bloods
1363,Side by Side
1364,The Last Black Man in San Francisco
1365,Days of Glory
1366,My Summer of Love
1367,Isle of Dogs
1368,Approaching the Elephant
1369,Archipelago
1370,Mysteries of Lisbon
1371,Blissfully Yours
1372,Burma VJ: Reporter i et lukket land
1373,Hands on a Hardbody: The Documentary
1374,"Flamenco, Flamenco"
1375,Read My Lips
1376,Certain Women
1377,Mountain
1378,The Return
1379,The Return
1380,The Return
1381,The Return
1382,Smoke Sauna Sisterhood
1383,Mademoiselle Chambon
1384,My Life as a Dog
1385,Frozen River
1386,Superman
1387,The Killer
1388,The Killer
1389,The Killer
1390,The Killer
1391,Drugstore Cowboy
1392,Poly Styrene: I Am a Cliché
1393,Heal the Living
1394,Love Is Strange
1395,Navalny
1396,The Girl Without Hands
1397,Daughters
1398,Tess
1399,In Jackson Heights
1400,The Assassin
1401,Dream of Light
1402,Concert for George
1403,Late Marriage
1404,The Twilight Samurai
1405,One Day in September
1406,Dazed and Confused
1407,Madeline's Madeline
1408,Requiem
1409,Captain Phillips
1410,The Climb
1411,A Hero
1412,Three Kings
1413,The Northman
1414,Neruda
1415,Blancanieves
1416,Once Upon a Time in Anatolia
1417,John McEnroe: In the Realm of Perfection
1418,Stranger by the Lake
1419,Ten Canoes
1420,Gilles' Wife
1421,Oliver Sacks: His Own Life
1422,The Maid
1423,The Filth and the Fury
1424,Cowards Bend the Knee or The Blue Hands
1425,Hold Your Fire
1426,Sicario
1427,The Long Good Friday
1428,Bacurau
1429,George Washington
1430,Our Time Will Come
1431,The Honeymoon Killers
1432,Stranded: I've Come from a Plane That Crashed on the Mountains
1433,A Thousand Cuts
1434,No Home Movie
1435,Another Year
1436,Make Up
1437,At Berkeley
1438,Blade Runner 2049
1439,Step
1440,Exhibiting Forgiveness
1441,Experimenter
1442,Eden
1443,Eden
1444,Eden
1445,Eden
1446,Eden
1447,Eden
1448,Eden
1449,Eden
1450,Eden
1451,The Revolution Will Not Be Televised
1452,Short Cuts
1453,A Mighty Wind
1454,The Damned United
1455,Georgia
1456,The Woman Who Ran
1457,Duel
1458,Mass
1459,Wadjda
1460,Fresh
1461,Fresh
1462,Fresh
1463,Fresh
1464,13th
1465,This Much I Know to Be True
1466,"Sobibór, 14 Octobre 1943, 16 heures"
1467,The Levelling
1468,Arrival
1469,Juno
1470,Get Shorty
1471,In the Summers
1472,The Fly
1473,Everything Everywhere All at Once
1474,Blue Valentine
1475,After Love
1476,After Love
1477,After Love
1478,After Love
1479,Close
1480,Close
1481,Close
1482,Close
1483,State Funeral
1484,Truman
1485,The Dissident
1486,"Arabian Nights: Volume 1, The Restless One"
1487,Chocolat
1488,Chocolat
1489,Chocolat
1490,Chocolat
1491,The Trip to Bountiful
1492,Master and Commander: The Far Side of the World
1493,Godzilla Minus One
1494,The Secret of Kells
1495,Top Five
1496,Pete Seeger: The Power of Song
1497,A Simple Plan
1498,Closet Monster
1499,Godland
1500,Katyn
1501,Klute
1502,Coming Home
1503,Coming Home
1504,Coming Home
1505,Coming Home
1506,Living in Oblivion
1507,Coco
1508,My Joy
1509,Little Richard: I Am Everything
1510,Bridge of Spies
1511,Driving Miss Daisy
1512,Shaun the Sheep Movie
1513,Theater of Blood
1514,Invisible Life
1515,I Do Not Care If We Go Down in History as Barbarians
1516,White Material
1517,Master of Light
1518,The Station Agent
1519,Foxcatcher
1520,Twinsters
1521,"Arabian Nights: Volume 2, The Desolate One"
1522,Dolores
1523,Autumn Tale
1524,Bamako
1525,"Paris, Texas"
1526,Beginners
1527,Bright Star
1528,MLK/FBI
1529,The Headless Woman
1530,Jackie
1531,Weekend
1532,Happiness
1533,Turn Every Page: The Adventures of Robert Caro and Robert Gottlieb
1534,Beginning
1535,Raw
1536,The Man Who Fell to Earth
1537,Test Pattern
1538,A Pigeon Sat on a Branch Reflecting on Existence
1539,R.M.N.
1540,Inherent Vice
1541,Under the Sun
1542,Three Identical Strangers
1543,Wrinkles
1544,Revenge
1545,Revenge
1546,Revenge
1547,Revenge
1548,Midnight Family
1549,Tina
1550,American Fiction
1551,Il Divo
1552,Fish Tank
1553,Sweetie
1554,Little Shop of Horrors
1555,No
1556,Riders of Justice
1557,A River Below
1558,Best Worst Thing That Ever Could Have Happened
1559,The China Syndrome
1560,My Architect
1561,In Fabric
1562,Hot Fuzz
1563,"Police, Adjective"
1564,Play
1565,Sister
1566,Four Weddings and a Funeral
1567,Django Unchained
1568,A Girl Walks Home Alone at Night
1569,Us
1570,Grin Without a Cat
1571,The Big Short
1572,Black Orpheus
1573,The Devil's Miner
1574,Closed Curtain
1575,Moana
1576,Aisha
1577,The Wailing
1578,The Empty Hours
1579,White Sun
1580,Shadow
1581,Still Life
1582,Still Life
1583,Still Life
1584,Still Life
1585,Tropical Malady
1586,The Edge of Democracy
1587,Gimme the Loot
1588,Reservoir Dogs
1589,Premature
1590,Premature
1591,Premature
1592,Premature
1593,Tchoupitoulas
1594,The Eel
1595,Cousin Jules
1596,Skyfall
1597,Thunder Soul
1598,Of Time and the City
1599,Amanda
1600,Consuming Spirits
1601,The Janes
1602,A Fantastic Woman
1603,Your Name.
1604,The Scent of Green Papaya
1605,Melancholia
1606,"You, the Living"
1607,The Go-Go's
1608,Upstream Color
1609,Hunt for the Wilderpeople
1610,Ballets Russes
1611,Harry Potter and the Goblet of Fire
1612,Mikey and Nicky
1613,Paprika
1614,Hell and Back Again
1615,Il Postino: The Postman
1616,The Hate U Give
1617,Hairspray
1618,Hairspray
1619,Hairspray
1620,Hairspray
1621,Faya Dayi
1622,Bruiser
1623,I'm the One That I Want
1624,King Kong
1625,King Kong
1626,King Kong
1627,King Kong
1628,Chicago
1629,Daughters of the Dust
1630,Battle Royale
1631,Goodnight Mommy
1632,Goodnight Mommy
1633,Goodnight Mommy
1634,Goodnight Mommy
1635,I Lost My Body
1636,Glass Onion: A Knives Out Mystery
1637,"A White, White Day"
1638,Two Step
1639,Summer 1993
1640,The Macaluso Sisters
1641,Starred Up
1642,Midnight in Paris
1643,The Guardians
1644,Mirai
1645,Love and Death on Long Island
1646,Benediction
1647,A War
1648,She Dies Tomorrow
1649,Living
1650,Skin Deep
1651,Skin Deep
1652,Skin Deep
1653,Skin Deep
1654,Faat Kiné
1655,Chaos
1656,Chaos
1657,Chaos
1658,Chaos
1659,17 Blocks
1660,The Story of the Weeping Camel
1661,"Tuesday, After Christmas"
1662,Chinese Portrait
1663,Listening to Kenny G
1664,The World's End
1665,Lost Illusions
1666,Menashe
1667,District 9
1668,The World
1669,Picnic at Hanging Rock
1670,Ai Weiwei: Never Sorry
1671,Nitram
1672,Woman at War
1673,The Night of the 12th
1674,The Nest
1675,To Live and Die in L.A.
1676,"Right Now, Wrong Then"
1677,Ford v Ferrari
1678,Bad Education
1679,Bad Education
1680,Bad Education
1681,Bad Education
1682,The Mitchells vs. The Machines
1683,The Chambermaid
1684,Silver Linings Playbook
1685,A Self-Made Hero
1686,"Norte, the End of History"
1687,Buena Vista Social Club
1688,Elaine Stritch: Shoot Me
1689,Huesera: The Bone Woman
1690,Waiting for 'Superman'
1691,Rimini
1692,A Thousand and One
1693,Tantura
1694,Prince of the City
1695,Encounters at the End of the World
1696,The Turin Horse
1697,The Proposal
1698,The Proposal
1699,The Proposal
1700,The Proposal
1701,Unrest
1702,Unrest
1703,Unrest
1704,Unrest
1705,Western Stars
1706,Shake Hands with the Devil: The Journey of Roméo Dallaire
1707,Waves
1708,The Martian
1709,The Last Temptation of Christ
1710,Neon Bull
1711,On the Ropes
1712,Ridicule
1713,Wendy and Lucy
1714,X
1715,X
1716,X
1717,X
1718,The Sparks Brothers
1719,Uppercase Print
1720,Little Girl
1721,The Wrestler
1722,The Hours
1723,Bang the Drum Slowly
1724,Good One
1725,Knock Down the House
1726,Junebug
1727,Dinner in America
1728,Café Lumière
1729,Coup 53
1730,Fiddler: A Miracle of Miracles
1731,Marcel the Shell with Shoes On
1732,King Coal
1733,Promises
1734,Good Time
1735,"Food, Inc."
1736,Tony Takitani
1737,Everlasting Moments
1738,The Secret World of Arrietty
1739,We Come as Friends
1740,The Wound
1741,Perfect Days
1742,Central Station
1743,Four Daughters
1744,The Untold Story of Emmett Louis Till
1745,"20,000 Species of Bees"
1746,Household Saints
1747,Passages
1748,The Queen of Versailles
1749,Theeb
1750,Incendies
1751,The Wild Parrots of Telegraph Hill
1752,The Color of Paradise
1753,Nine Queens
1754,A Fish Called Wanda
1755,Trophy
1756,Totally Under Control
1757,Incredibles 2
1758,She's Beautiful When She's Angry
1759,Gleason
1760,Casino Royale
1761,Bill Traylor: Chasing Ghosts
1762,Xala
1763,Much Ado About Nothing
1764,Much Ado About Nothing
1765,Much Ado About Nothing
1766,Much Ado About Nothing
1767,Concerning Violence
1768,Cane River
1769,Big Night
1770,Cinema Paradiso
1771,The Strange Little Cat
1772,Saraband
1773,Ad Astra
1774,On the Beach at Night Alone
1775,The Secret of Roan Inish
1776,In the Company of Men
1777,Nine Lives
1778,Nine Lives
1779,Nine Lives
1780,Nine Lives
1781,Charlie: The Life and Art of Charles Chaplin
1782,Pervert Park
1783,Nossa Chape
1784,Taste of Cherry
1785,A Bronx Tale
1786,Bugsy
1787,"Costa Brava, Lebanon"
1788,American Honey
1789,You Hurt My Feelings
1790,"Monrovia, Indiana"
1791,Cabaret
1792,Peter and the Farm
1793,True Grit
1794,Mystery Train
1795,A Hidden Life
1796,Arrebato (1979)
1797,The Meyerowitz Stories (New and Selected)
1798,The Secret in Their Eyes
1799,Bigger Stronger Faster*
1800,The Blair Witch Project
1801,What Richard Did
1802,Bending the Arc
1803,End of the Century
1804,End of the Century
1805,End of the Century
1806,End of the Century
1807,Housekeeping for Beginners
1808,I Wish
1809,Iris
1810,Iris
1811,Iris
1812,Iris
1813,Star Wars: Episode VII - The Force Awakens
1814,White Riot
1815,Last Men in Aleppo
1816,Henry: Portrait of a Serial Killer
1817,Spellbound
1818,Making Waves: The Art of Cinematic Sound
1819,Rabbit-Proof Fence
1820,Going Clear: Scientology and the Prison of Belief
1821,My Dog Tulip
1822,White God
1823,Whale Rider
1824,The Mill and the Cross
1825,Lean on Pete
1826,Sunset Story
1827,Claire's Camera
1828,Last and First Men
1829,Bergman Island
1830,His Three Daughters
1831,Barbie
1832,Minority Report
1833,We the Animals
1834,Wild Rose
1835,The Simpsons Movie
1836,Off the Rails
1837,Jung (War) in the Land of the Mujaheddin
1838,Set Me Free
1839,Riding Giants
1840,Bring Me the Head of Alfredo Garcia
1841,Boy and the World
1842,Babylon
1843,Babylon
1844,Babylon
1845,Babylon
1846,Finders Keepers
1847,Room 237
1848,The Eternal Daughter
1849,The Settlers
1850,The Settlers
1851,The Settlers
1852,The Settlers
1853,Personality Crisis: One Night Only
1854,The Beast
1855,Lady Chatterley
1856,A Beautiful Day in the Neighborhood
1857,The Forty-Year-Old Version
1858,Compartment No. 6
1859,Lucky
1860,Lucky
1861,Lucky
1862,Lucky
1863,Lucky
1864,Lucky
1865,Lucky
1866,Lucky
1867,Lucky
1868,7 Prisoners
1869,Irma Vep
1870,The Band's Visit
1871,"Anne at 13,000 ft"
1872,Ham on Rye
1873,Dead Man Walking
1874,In the Court of the Crimson King: King Crimson at 50
1875,Call Me Kuchu
1876,Coraline
1877,Children of a Lesser God
1878,In the Mirror of Maya Deren
1879,Berberian Sound Studio
1880,North Dallas Forty
1881,Desert One
1882,Lorenzo's Oil
1883,Mad God
1884,Tokyo Sonata
1885,Il Futuro
1886,Tristram Shandy: A Cock and Bull Story
1887,"Good Night, and Good Luck."
1888,Human Resources
1889,The Survivalist
1890,Firecrackers
1891,David Crosby: Remember My Name
1892,Aquarela
1893,The Pearl Button
1894,Deep Water
1895,Deep Water
1896,Deep Water
1897,Deep Water
1898,The Force
1899,Lorna's Silence
1900,California Typewriter
1901,Other People's Children
1902,The Road to Mandalay
1903,The Day of the Jackal
1904,Holiday
1905,I Am Not a Witch
1906,Deliverance
1907,Clouds of Sils Maria
1908,Jezebel
1909,A Still Small Voice
1910,Demon
1911,Gasoline Rainbow
1912,Eternity and a Day
1913,"Introducing, Selma Blair"
1914,Light From Light
1915,Too Late to Die Young
1916,The Nature of Love
1917,Goodbye First Love
1918,Little Miss Sunshine
1919,The Endless
1920,Indivisible
1921,Sweetgrass
1922,All Is Well
1923,Liyana
1924,Tarzan
1925,The Four Times (Le Quattro Volte)
1926,The Box
1927,The Box
1928,The Box
1929,The Box
1930,The War of the Roses
1931,Linoleum
1932,The Last of the Unjust
1933,The Other Side of the Wind
1934,Cow
1935,West of Memphis
1936,Last Resort
1937,Which Way Is the Front Line from Here? The Life and Time of Tim Hetherington
1938,"Arabian Nights: Volume 3, The Enchanted One"
1939,Wildlife
1940,Fever Heat [re-release]
1941,Get Carter
1942,Get Carter
1943,Get Carter
1944,Get Carter
1945,Frost/Nixon
1946,Eat Drink Man Woman
1947,MASH
1948,Senna
1949,The Lost Leonardo
1950,Mickey and the Bear
1951,"Monsters, Inc."
1952,Time Bandits
1953,Beyond the Hills
1954,Wife of a Spy
1955,Glen Campbell: I'll Be Me
1956,The White Fortress
1957,"Orlando, My Political Biography"
1958,Working Woman
1959,The Sessions
1960,Mank
1961,March of the Penguins
1962,Winter on Fire: Ukraine's Fight for Freedom
1963,Jonestown: The Life and Death of Peoples Temple
1964,Spring Forward
1965,Two Family House
1966,Oasis
1967,Dinner Rush
1968,Annihilation
1969,An Unmarried Woman
1970,City of God
1971,Pariah
1972,Red Rock West
1973,Stray Dog
1974,She's Gotta Have It
1975,Pride
1976,Pride
1977,Pride
1978,Pride
1979,Ava
1980,Ava
1981,Ava
1982,Ava
1983,Hotel Rwanda
1984,Eureka
1985,Eureka
1986,Eureka
1987,Eureka
1988,Nam June Paik: Moon Is the Oldest TV
1989,Photographic Memory
1990,Midnight Traveler
1991,Whose Streets?
1992,Cyrano de Bergerac
1993,Funan
1994,Joan Rivers: A Piece of Work
1995,Chunhyangdyun
1996,Smile
1997,Smile
1998,Smile
1999,Smile
2000,Baran
2001,High Fidelity
2002,The Black Panthers: Vanguard of the Revolution
2003,Coriolanus
2004,Counting
2005,Nowhere Special
2006,It Ain't Over
2007,The Cordillera of Dreams
2008,Dìdi
2009,A House Made of Splinters
2010,A Most Violent Year
2011,An Easy Girl
2012,Io Capitano
2013,The Fever
2014,Animal House
2015,Gone Girl
2016,Mountains May Depart
2017,The Central Park Five
2018,Wagner's Dream
2019,Kinsey
2020,"Christmas, Again"
2021,Sami Blood
2022,Flux Gourmet
2023,The Auschwitz Report
2024,Gabrielle
2025,Gabrielle
2026,Gabrielle
2027,Gabrielle
2028,War Photographer
2029,Beautiful People
2030,Sexy Beast
2031,Madadayo
2032,Policeman
2033,Copa 71
2034,Harvard Beats Yale 29-29
2035,Ahed's Knee
2036,Dear White People
2037,Nosferatu the Vampyre
2038,Broken Flowers
2039,Loving
2040,Silence
2041,November
2042,November
2043,November
2044,November
2045,I've Loved You So Long
2046,The Crash Reel
2047,Hitchcock/Truffaut
2048,Science Fair
2049,The Order of Myths
2050,Hotel by the River
2051,Moving Midway
2052,Flags of Our Fathers
2053,Bright Leaves
2054,Reprise
2055,Feels Good Man
2056,What Time Is It Over There?
2057,Guillermo Del Toro’s Pinocchio
2058,The Winslow Boy
2059,La Llorona
2060,The Pigeon Tunnel
2061,Night Comes On
2062,Look at Me
2063,Dune: Part Two
2064,Judy Blume Forever
2065,Summer Palace
2066,Drive
2067,Deep Sea
2068,Return to Dust
2069,The American Friend
2070,The Fighter
2071,Jodorowsky's Dune
2072,The Five Obstructions
2073,Beasts of No Nation
2074,Wings of Desire
2075,Gandhi
2076,Tu Dors Nicole
2077,Iron Monkey
2078,Petrov's Flu
2079,An Angel at My Table
2080,Quest for Fire
2081,Monster
2082,Monster
2083,Monster
2084,Monster
2085,Monster
2086,Monster
2087,Monster
2088,Monster
2089,Monster
2090,The Ballad of Buster Scruggs
2091,Fourteen
2092,Godzilla
2093,Godzilla
2094,Godzilla
2095,Godzilla
2096,Disclosure
2097,Disclosure
2098,Disclosure
2099,Disclosure
2100,The Visitor
2101,Green Room
2102,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll
2103,The First Slam Dunk
2104,Colliding Dreams
2105,Family Plot
2106,In Our Day
2107,Iron Man
2108,Silent Light
2109,Deceptive Practices: The Mysteries and Mentors of Ricky Jay
2110,Control Room
2111,How to Have Sex
2112,Only Lovers Left Alive
2113,So Much So Fast
2114,The People vs. Larry Flynt
2115,Chained for Life
2116,The Three Musketeers - Part I: D'Artagnan
2117,In a World...
2118,Terms of Endearment
2119,Celebration
2120,Selma
2121,Furiosa: A Mad Max Saga
2122,Poltergeist
2123,Poltergeist
2124,Poltergeist
2125,Poltergeist
2126,Thunder Road
2127,Tabu
2128,Walking Out
2129,Thieves
2130,For All Mankind
2131,The Assistant
2132,A Shaun the Sheep Movie: Farmageddon
2133,Underground
2134,Dawn of the Planet of the Apes
2135,The Untouchables
2136,IMAX: Hubble 3D
2137,Kokomo City
2138,Dead Poets Society
2139,Blind Spot. Hitler's Secretary
2140,Praise
2141,Into the Arms of Strangers: Stories of the Kindertransport
2142,Affliction
2143,Trolösa
2144,The Piano Teacher
2145,Hustlers
2146,Let the Sunshine In
2147,Life of Pi
2148,Let Me In
2149,For Those in Peril
2150,Fences
2151,Chats perchés
2152,Kimi
2153,The Witness
2154,Miss Bala
2155,Miss Bala
2156,Miss Bala
2157,Miss Bala
2158,Fill the Void
2159,Keep the Lights On
2160,Suspiria
2161,Suspiria
2162,Suspiria
2163,Suspiria
2164,Mother
2165,Mother
2166,Mother
2167,Mother
2168,Free Willy
2169,Another Round
2170,Joe Strummer: The Future Is Unwritten
2171,Bitterbrush
2172,Shiva Baby
2173,I Am Love
2174,Searching for Sugar Man
2175,Sing Street
2176,Keane
2177,Brawl in Cell Block 99
2178,The Law in These Parts
2179,Va Savoir (Who Knows?)
2180,Official Competition
2181,Manufactured Landscapes
2182,Li'l Quinquin
2183,Zodiac
2184,The Thin Blue Line
2185,Priscilla
2186,The Innocents
2187,The Innocents
2188,The Innocents
2189,The Innocents
2190,The One and Only Dick Gregory
2191,Contemporary Color
2192,All In: The Fight for Democracy
2193,Run Lola Run
2194,Black Swan
2195,The Painter and the Thief
2196,Black Bear
2197,Our Children
2198,Hilary and Jackie
2199,i'm thinking of ending things
2200,Angels Wear White
2201,Ratcatcher
2202,Indignation
2203,Speak No Evil
2204,Bird
2205,A Brief History of Time
2206,Enough Said
2207,Still: A Michael J. Fox Movie
2208,Play Misty for Me
2209,The Green Fog
2210,Sr.
2211,28 Weeks Later
2212,The Age of Shadows
2213,Chile '76
2214,Les Misérables
2215,Les Misérables
2216,Les Misérables
2217,Les Misérables
2218,Insomnia
2219,Kajillionaire
2220,Henri Langlois: The Phantom of the Cinematheque
2221,The Boys: The Sherman Brothers' Story
